item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.3482907,18.6540233,170,http://www.wikidata.org/entity/Q707813,Gdańsk,Hanseatic city
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.35,18.666666666667,170,http://www.wikidata.org/entity/Q707813,Gdańsk,Hanseatic city
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.3482907,18.6540233,170,http://www.wikidata.org/entity/Q925381,Gdańsk,city with powiat rights
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.35,18.666666666667,170,http://www.wikidata.org/entity/Q925381,Gdańsk,city with powiat rights
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.3482907,18.6540233,170,http://www.wikidata.org/entity/Q1549591,Gdańsk,big city
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.35,18.666666666667,170,http://www.wikidata.org/entity/Q1549591,Gdańsk,big city
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.3482907,18.6540233,170,http://www.wikidata.org/entity/Q2264924,Gdańsk,port settlement
http://www.wikidata.org/entity/Q1792,https://de.wikipedia.org/wiki/Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk,Point(18.6540233 54.3482907),2.754,54.35,18.666666666667,170,http://www.wikidata.org/entity/Q2264924,Gdańsk,port settlement
http://www.wikidata.org/entity/Q548,https://de.wikipedia.org/wiki/Weichsel,https://en.wikipedia.org/wiki/Vistula,Point(18.951944444 54.361666666),19.636,49.605833333333,19.003611111111,112,http://www.wikidata.org/entity/Q573344,Vistula,main stream
http://www.wikidata.org/entity/Q548,https://de.wikipedia.org/wiki/Weichsel,https://en.wikipedia.org/wiki/Vistula,Point(18.951944444 54.361666666),19.636,54.361666666667,18.951944444444,112,http://www.wikidata.org/entity/Q573344,Vistula,main stream
http://www.wikidata.org/entity/Q548,https://de.wikipedia.org/wiki/Weichsel,https://en.wikipedia.org/wiki/Vistula,Point(18.951944444 54.361666666),19.636,49.605833333333,19.003611111111,112,http://www.wikidata.org/entity/Q4022,Vistula,river
http://www.wikidata.org/entity/Q548,https://de.wikipedia.org/wiki/Weichsel,https://en.wikipedia.org/wiki/Vistula,Point(18.951944444 54.361666666),19.636,54.361666666667,18.951944444444,112,http://www.wikidata.org/entity/Q4022,Vistula,river
http://www.wikidata.org/entity/Q385,https://de.wikipedia.org/wiki/Gdynia,https://en.wikipedia.org/wiki/Gdynia,Point(18.54 54.5175),17.564,54.5175,18.54,101,http://www.wikidata.org/entity/Q925381,Gdynia,city with powiat rights
http://www.wikidata.org/entity/Q385,https://de.wikipedia.org/wiki/Gdynia,https://en.wikipedia.org/wiki/Gdynia,Point(18.54 54.5175),17.564,54.5175,18.54,101,http://www.wikidata.org/entity/Q1549591,Gdynia,big city
http://www.wikidata.org/entity/Q385,https://de.wikipedia.org/wiki/Gdynia,https://en.wikipedia.org/wiki/Gdynia,Point(18.54 54.5175),17.564,54.5175,18.54,101,http://www.wikidata.org/entity/Q515,Gdynia,city
http://www.wikidata.org/entity/Q92689,https://de.wikipedia.org/wiki/Sopot,https://en.wikipedia.org/wiki/Sopot,Point(18.54782 54.44185),10.099,54.44185,18.54782,75,http://www.wikidata.org/entity/Q925381,Sopot,city with powiat rights
http://www.wikidata.org/entity/Q92689,https://de.wikipedia.org/wiki/Sopot,https://en.wikipedia.org/wiki/Sopot,Point(18.54782 54.44185),10.099,54.44185,18.54782,75,http://www.wikidata.org/entity/Q1021711,Sopot,seaside resort
http://www.wikidata.org/entity/Q92689,https://de.wikipedia.org/wiki/Sopot,https://en.wikipedia.org/wiki/Sopot,Point(18.54782 54.44185),10.099,54.44185,18.54782,75,http://www.wikidata.org/entity/Q515,Sopot,city
http://www.wikidata.org/entity/Q104520,https://de.wikipedia.org/wiki/Pommern,https://en.wikipedia.org/wiki/Pomerania,Point(18.15312 54.29443),33.338,54.29443,18.15312,75,http://www.wikidata.org/entity/Q1620908,Pomerania,historical region
